191913,490510,1996,2
191914,490510,1996,3
191915,490510,1996,4
191916,490510,1997,1
191917,490510,1997,2
191918,490510,1997,3
191919,490510,1997,4
191920,490510,1998,1
191921,490510,1998,2
191922,490510,1998,3
191923,490510,1998,4
191924,490510,1999,1
191925,490510,1999,2
191926,490510,1999,3
191927,490510,1999,4
191928,490510,2000,1
191929,490510,2000,2
191930,490510,2000,3
191931,490510,2000,4
191932,490510,2001,1
191933,490510,2001,2
191934,490510,2001,3
191935,490510,2001,4
191936,490510,2002,1
191937,490510,2002,2
191938,490510,2002,3
191939,490510,2002,4
191940,490510,2003,1
191941,490510,2003,2
191942,490510,2003,3
191943,490510,2003,4
191944,490510,2004,1
191945,490510,2004,2
191946,490510,2004,3
191947,490510,2004,4
191948,490510,2005,1
191949,490510,2005,2
191950,490510,2005,3
191951,490510,2005,4
191952,490510,2006,1
191953,490510,2006,2
191954,490510,2006,3
191955,490510,2006,4
191956,490510,2007,1
191957,490510,2007,2
191958,490510,2007,3
191959,490510,2007,4
191960,490510,2008,1
191961,490510,2008,2
191962,490510,2008,3
191963,490510,2008,4
191964,490510,2009,1
191965,490510,2009,2
191966,490510,2009,3
191967,490510,2009,4
191968,490510,2010,1
191969,490510,2010,2
191970,490510,2010,3
191971,490510,2010,4
191972,490510,2011,1
191973,490510,2011,2
191974,490510,2011,3
191975,490510,2011,4
191976,490510,2012,1
191977,490510,2012,2
191978,490510,2012,3
191979,490510,2012,4
191980,490510,2013,1
191981,490510,2013,2
191982,490510,2013,3
191983,490510,2013,4
191984,490510,2014,1
191985,490510,2014,2
191986,490510,2014,3
191987,490510,2014,4
191988,490510,2015,1
191989,490510,2015,2
191990,490510,2015,3
191991,490510,2015,4
191992,490510,2016,1
191993,490510,2016,2
191994,490510,2016,3
191995,490510,2016,4
191996,490510,2017,1
191997,490510,2017,2
191998,490510,2017,3
191999,490510,2017,4
192000,490510,2018,1
192001,490510,2018,2
192002,490510,2018,3
192003,490510,2018,4
192004,490591,1996,1
192005,490591,1996,2
192006,490591,1996,3
192007,490591,1996,4
192008,490591,1997,1
192009,490591,1997,2
192010,490591,1997,3
192011,490591,1997,4
192012,490591,1998,1
192013,490591,1998,2
192014,490591,1998,3
192015,490591,1998,4
192016,490591,1999,1
192017,490591,1999,2
192018,490591,1999,3
192019,490591,1999,4
192020,490591,2000,1
192021,490591,2000,2
192022,490591,2000,3
192023,490591,2000,4
192024,490591,2001,1
192025,490591,2001,2
192026,490591,2001,3
192027,490591,2001,4
192028,490591,2002,1
192029,490591,2002,2
192030,490591,2002,3
192031,490591,2002,4
192032,490591,2003,1
192033,490591,2003,2
192034,490591,2003,3
192035,490591,2003,4
192036,490591,2004,1
192037,490591,2004,2
192038,490591,2004,3
192039,490591,2004,4
192040,490591,2005,1
192041,490591,2005,2
192042,490591,2005,3
192043,490591,2005,4
192044,490591,2006,1
192045,490591,2006,2
192046,490591,2006,3
192047,490591,2006,4
192048,490591,2007,1
192049,490591,2007,2
192050,490591,2007,3
192051,490591,2007,4
192052,490591,2008,1
192053,490591,2008,2
192054,490591,2008,3
192055,490591,2008,4
192056,490591,2009,1
192057,490591,2009,2
192058,490591,2009,3
192059,490591,2009,4
192060,490591,2010,1
192061,490591,2010,2
192062,490591,2010,3
192063,490591,2010,4
192064,490591,2011,1
192065,490591,2011,2
192066,490591,2011,3
192067,490591,2011,4
192068,490591,2012,1
192069,490591,2012,2
192070,490591,2012,3
192071,490591,2012,4
192072,490591,2013,1
192073,490591,2013,2
192074,490591,2013,3
192075,490591,2013,4
192076,490591,2014,1
192077,490591,2014,2
192078,490591,2014,3
192079,490591,2014,4
192080,490591,2015,1
192081,490591,2015,2
192082,490591,2015,3
192083,490591,2015,4
192084,490591,2016,1
192085,490591,2016,2
192086,490591,2016,3
192087,490591,2016,4
192088,490591,2017,1
192089,490591,2017,2
192090,490591,2017,3
192091,490591,2017,4
192092,490591,2018,1
192093,490591,2018,2
192094,490591,2018,3
192095,490591,2018,4
192096,490599,1996,1
192097,490599,1996,2
192098,490599,1996,3
192099,490599,1996,4
192100,490599,1997,1
192101,490599,1997,2
192102,490599,1997,3
192103,490599,1997,4
192104,490599,1998,1
192105,490599,1998,2
192106,490599,1998,3
192107,490599,1998,4
192108,490599,1999,1
192109,490599,1999,2
192110,490599,1999,3
192111,490599,1999,4
192112,490599,2000,1
192113,490599,2000,2
192114,490599,2000,3
192115,490599,2000,4
192116,490599,2001,1
192117,490599,2001,2
192118,490599,2001,3
192119,490599,2001,4
192120,490599,2002,1
192121,490599,2002,2
192122,490599,2002,3
192123,490599,2002,4
192124,490599,2003,1
192125,490599,2003,2
192126,490599,2003,3
192127,490599,2003,4
192128,490599,2004,1
192129,490599,2004,2
192130,490599,2004,3
192131,490599,2004,4
192132,490599,2005,1
192133,490599,2005,2
192134,490599,2005,3
192135,490599,2005,4
192136,490599,2006,1
192137,490599,2006,2
192138,490599,2006,3
192139,490599,2006,4
192140,490599,2007,1
192141,490599,2007,2
192142,490599,2007,3
192143,490599,2007,4
192144,490599,2008,1
192145,490599,2008,2
192146,490599,2008,3
192147,490599,2008,4
192148,490599,2009,1
192149,490599,2009,2
192150,490599,2009,3
192151,490599,2009,4
192152,490599,2010,1
192153,490599,2010,2
192154,490599,2010,3
